complaint_id,customer_id,product_id,complaint_category,filed_date,resolved_date,resolution_days,sla_target_days,sla_breached,channel,status,csat_score
CMP01040,C00615,P005,Fraud Report,2023-05-09,2023-05-20,11,1,1,Call Centre,Resolved,1
CMP01041,C01888,P003,Loan Statement Error,2024-09-23,2024-09-29,6,7,0,Online Banking,Resolved,5
CMP01042,C00807,P010,Card Blocked / Lost,2023-03-30,2023-04-09,10,2,1,Mobile App,Resolved,4
CMP01043,C01198,P001,Transaction Dispute,2023-07-13,2023-07-16,3,5,0,Call Centre,Resolved,2
CMP01044,C00797,P004,Incorrect Charges,2024-06-13,2024-06-21,8,5,1,ATM,Escalated,1
CMP01045,C00719,P002,Account Access,2024-07-06,2024-07-08,2,3,0,Mobile App,Resolved,4
CMP01046,C01988,P006,Fraud Report,2024-10-02,2024-10-09,7,1,1,Branch,Pending,4
CMP01047,C01532,P008,Incorrect Charges,2024-08-16,2024-08-20,4,5,0,Branch,Escalated,3
CMP01048,C01925,P008,Online Banking Issue,2023-06-05,2023-06-07,2,3,0,Branch,Escalated,3
CMP01049,C00487,P006,Poor Service,2024-07-18,2024-07-27,9,10,0,Online Banking,Resolved,5
CMP01050,C01756,P004,Poor Service,2024-09-24,2024-09-28,4,10,0,Call Centre,Escalated,3
CMP01051,C00092,P006,Poor Service,2023-04-20,2023-04-23,3,10,0,Online Banking,Resolved,3
CMP01052,C01387,P009,Poor Service,2024-05-31,2024-06-14,14,10,1,Online Banking,Escalated,5
CMP01053,C01372,P006,Online Banking Issue,2023-11-29,2023-12-08,9,3,1,Online Banking,Resolved,3
CMP01054,C01597,P008,Online Banking Issue,2023-07-18,2023-07-24,6,3,1,Online Banking,Escalated,5
CMP01055,C00663,P008,Loan Statement Error,2024-08-27,2024-08-30,3,7,0,Branch,Pending,5
CMP01056,C00241,P006,Online Banking Issue,2023-02-13,2023-02-16,3,3,0,Branch,Resolved,3
CMP01057,C01491,P006,Card Blocked / Lost,2023-11-12,2023-11-24,12,2,1,Online Banking,Escalated,4
CMP01058,C00304,P007,Fraud Report,2023-07-27,2023-07-28,1,1,0,Branch,Resolved,1
CMP01059,C00568,P006,Online Banking Issue,2023-04-02,2023-04-03,1,3,0,Online Banking,Pending,4
CMP01060,C01559,P008,Incorrect Charges,2024-02-11,2024-02-14,3,5,0,Call Centre,Pending,5
CMP01061,C00781,P008,Fraud Report,2023-10-22,2023-10-23,1,1,0,Branch,Pending,4
CMP01062,C00124,P005,Poor Service,2024-07-07,2024-07-08,1,10,0,Online Banking,Pending,5
CMP01063,C00418,P008,Loan Statement Error,2024-08-04,2024-08-08,4,7,0,Mobile App,Resolved,2
CMP01064,C01292,P008,Transaction Dispute,2023-07-22,2023-08-06,15,5,1,Mobile App,Resolved,3
CMP01065,C01791,P010,Poor Service,2023-09-14,2023-09-21,7,10,0,Call Centre,Resolved,4
CMP01066,C00624,P007,Fraud Report,2024-01-13,2024-01-14,1,1,0,ATM,Resolved,5
CMP01067,C00022,P005,Transaction Dispute,2023-10-10,2023-10-14,4,5,0,Online Banking,Resolved,3
CMP01068,C00247,P001,Card Blocked / Lost,2024-01-09,2024-01-11,2,2,0,Online Banking,Pending,5
CMP01069,C00807,P009,Fraud Report,2024-04-27,2024-04-28,1,1,0,Mobile App,Resolved,4
CMP01070,C01799,P003,Account Access,2023-07-17,2023-07-30,13,3,1,Mobile App,Resolved,3
CMP01071,C01992,P007,Card Blocked / Lost,2023-09-05,2023-09-06,1,2,0,Branch,Escalated,3
CMP01072,C00786,P004,Poor Service,2023-10-01,2023-10-03,2,10,0,Call Centre,Pending,1
CMP01073,C01466,P006,Fraud Report,2023-11-12,2023-11-13,1,1,0,Mobile App,Resolved,2
CMP01074,C01573,P010,Account Access,2023-07-02,2023-07-04,2,3,0,Mobile App,Resolved,5
CMP01075,C00653,P005,Card Blocked / Lost,2023-03-09,2023-03-11,2,2,0,Call Centre,Resolved,3
CMP01076,C01332,P002,Incorrect Charges,2024-07-21,2024-07-26,5,5,0,Call Centre,Pending,3
CMP01077,C01797,P009,Loan Statement Error,2023-08-23,2023-09-03,11,7,1,Branch,Resolved,3
CMP01078,C01538,P004,Online Banking Issue,2023-11-11,2023-11-14,3,3,0,Mobile App,Resolved,4
CMP01079,C00307,P008,Loan Statement Error,2024-04-28,2024-05-01,3,7,0,Branch,Resolved,2
CMP01080,C01111,P007,Card Blocked / Lost,2023-07-31,2023-08-02,2,2,0,Call Centre,Escalated,4
CMP01081,C01161,P010,Loan Statement Error,2023-01-04,2023-01-07,3,7,0,Online Banking,Resolved,4
CMP01082,C01229,P005,Online Banking Issue,2024-12-20,2024-12-22,2,3,0,Call Centre,Resolved,4
CMP01083,C00260,P006,Online Banking Issue,2023-12-09,2023-12-11,2,3,0,ATM,Resolved,3
CMP01084,C01539,P007,Incorrect Charges,2024-03-06,2024-03-13,7,5,1,Call Centre,Escalated,5
CMP01085,C01534,P004,Fraud Report,2024-06-08,2024-06-09,1,1,0,Mobile App,Resolved,4
CMP01086,C00323,P003,Poor Service,2024-03-13,2024-03-24,11,10,1,Online Banking,Resolved,4
CMP01087,C01103,P002,Incorrect Charges,2024-07-19,2024-07-21,2,5,0,Call Centre,Resolved,5
CMP01088,C01807,P007,Incorrect Charges,2023-09-02,2023-09-04,2,5,0,Online Banking,Resolved,4
CMP01089,C00208,P004,Incorrect Charges,2024-09-07,2024-09-12,5,5,0,Branch,Pending,3
CMP01090,C01352,P002,Loan Statement Error,2023-01-05,2023-01-07,2,7,0,Call Centre,Escalated,5
CMP01091,C00220,P006,Online Banking Issue,2023-05-07,2023-05-09,2,3,0,Mobile App,Escalated,2
CMP01092,C00050,P001,Poor Service,2024-03-21,2024-03-31,10,10,0,Branch,Resolved,4
CMP01093,C01823,P003,Account Access,2024-04-21,2024-04-22,1,3,0,Mobile App,Resolved,5
CMP01094,C01447,P002,Incorrect Charges,2024-07-14,2024-07-19,5,5,0,Branch,Pending,5
CMP01095,C00897,P009,Account Access,2024-07-01,2024-07-02,1,3,0,Call Centre,Resolved,5
CMP01096,C01536,P007,Fraud Report,2024-06-18,2024-06-21,3,1,1,Branch,Resolved,4
CMP01097,C00993,P005,Card Blocked / Lost,2023-04-04,2023-04-13,9,2,1,Mobile App,Resolved,5
CMP01098,C00134,P002,Account Access,2024-06-07,2024-06-10,3,3,0,Call Centre,Resolved,4
CMP01099,C01829,P010,Poor Service,2023-12-01,2023-12-13,12,10,1,Branch,Pending,4
CMP01100,C01900,P001,Fraud Report,2023-04-16,2023-04-17,1,1,0,Online Banking,Pending,3
CMP01101,C00351,P007,Poor Service,2023-06-28,2023-06-29,1,10,0,Call Centre,Pending,5
CMP01102,C01898,P010,Card Blocked / Lost,2023-01-02,2023-01-09,7,2,1,Online Banking,Pending,4
CMP01103,C00094,P005,Account Access,2024-02-26,2024-02-27,1,3,0,Call Centre,Resolved,3
CMP01104,C01800,P004,Online Banking Issue,2024-01-27,2024-01-30,3,3,0,ATM,Resolved,5
CMP01105,C01459,P009,Online Banking Issue,2024-08-21,2024-09-01,11,3,1,Branch,Resolved,3
CMP01106,C01145,P003,Account Access,2024-06-09,2024-06-11,2,3,0,Branch,Resolved,4
CMP01107,C00861,P006,Incorrect Charges,2024-01-20,2024-02-04,15,5,1,Call Centre,Pending,3
CMP01108,C00729,P007,Incorrect Charges,2023-07-12,2023-07-13,1,5,0,Branch,Resolved,4
CMP01109,C00907,P010,Loan Statement Error,2024-07-26,2024-07-31,5,7,0,Online Banking,Resolved,1
CMP01110,C00902,P009,Incorrect Charges,2024-12-20,2024-12-31,11,5,1,ATM,Resolved,4
CMP01111,C01083,P009,Online Banking Issue,2024-10-28,2024-10-30,2,3,0,Mobile App,Pending,5
CMP01112,C00968,P008,Card Blocked / Lost,2024-07-17,2024-07-19,2,2,0,Mobile App,Resolved,3
CMP01113,C01124,P008,Fraud Report,2023-06-04,2023-06-05,1,1,0,Call Centre,Resolved,3
CMP01114,C00635,P009,Loan Statement Error,2024-04-12,2024-04-22,10,7,1,Call Centre,Resolved,5
CMP01115,C01203,P006,Loan Statement Error,2023-12-20,2023-12-29,9,7,1,Online Banking,Pending,4
CMP01116,C00840,P009,Transaction Dispute,2023-09-02,2023-09-08,6,5,1,Branch,Resolved,4
CMP01117,C00130,P006,Loan Statement Error,2023-10-20,2023-10-22,2,7,0,Mobile App,Resolved,4
CMP01118,C00629,P010,Account Access,2023-08-16,2023-08-17,1,3,0,Mobile App,Pending,3
CMP01119,C01868,P001,Account Access,2023-11-29,2023-11-30,1,3,0,Call Centre,Resolved,4
CMP01120,C00847,P007,Fraud Report,2024-02-25,2024-03-02,6,1,1,Call Centre,Resolved,5
CMP01121,C00604,P006,Transaction Dispute,2024-01-08,2024-01-11,3,5,0,Online Banking,Resolved,4
CMP01122,C00514,P010,Fraud Report,2023-09-10,2023-09-11,1,1,0,Online Banking,Resolved,3
CMP01123,C00546,P010,Account Access,2023-11-14,2023-11-17,3,3,0,Mobile App,Resolved,4
CMP01124,C00388,P010,Loan Statement Error,2024-02-18,2024-02-24,6,7,0,Mobile App,Resolved,4
CMP01125,C01920,P010,Incorrect Charges,2024-11-17,2024-11-18,1,5,0,Branch,Escalated,3
CMP01126,C00150,P005,Card Blocked / Lost,2024-05-05,2024-05-06,1,2,0,Call Centre,Pending,3
CMP01127,C01431,P010,Transaction Dispute,2023-08-29,2023-09-01,3,5,0,Mobile App,Pending,4
CMP01128,C01460,P007,Incorrect Charges,2024-07-30,2024-08-04,5,5,0,Online Banking,Resolved,4
CMP01129,C00525,P008,Transaction Dispute,2024-04-11,2024-04-22,11,5,1,Online Banking,Resolved,4
CMP01130,C01502,P007,Online Banking Issue,2023-02-01,2023-02-03,2,3,0,ATM,Resolved,3
CMP01131,C00307,P010,Card Blocked / Lost,2023-04-05,2023-04-06,1,2,0,Branch,Resolved,5
CMP01132,C00182,P004,Incorrect Charges,2023-02-12,2023-02-14,2,5,0,Branch,Resolved,5
CMP01133,C01209,P010,Poor Service,2023-12-01,2023-12-20,19,10,1,ATM,Resolved,5
CMP01134,C00249,P005,Account Access,2023-03-12,2023-03-16,4,3,1,Branch,Pending,5
CMP01135,C00756,P006,Transaction Dispute,2024-05-27,2024-05-30,3,5,0,Mobile App,Pending,5
CMP01136,C01421,P008,Transaction Dispute,2024-01-19,2024-01-21,2,5,0,Mobile App,Resolved,3
CMP01137,C01719,P004,Card Blocked / Lost,2023-02-18,2023-02-19,1,2,0,Mobile App,Escalated,4
CMP01138,C00064,P005,Poor Service,2023-09-09,2023-09-11,2,10,0,Call Centre,Resolved,5
CMP01139,C00999,P006,Loan Statement Error,2023-03-18,2023-03-22,4,7,0,Mobile App,Resolved,5
CMP01140,C01769,P003,Online Banking Issue,2024-10-15,2024-10-18,3,3,0,Online Banking,Pending,5
CMP01141,C01485,P008,Account Access,2024-03-16,2024-03-18,2,3,0,Branch,Resolved,4
CMP01142,C01332,P004,Online Banking Issue,2023-10-15,2023-10-17,2,3,0,Branch,Escalated,3
CMP01143,C00031,P009,Poor Service,2023-10-18,2023-11-06,19,10,1,Mobile App,Resolved,2
CMP01144,C00499,P004,Fraud Report,2023-07-06,2023-07-07,1,1,0,Mobile App,Pending,4
CMP01145,C01350,P008,Online Banking Issue,2023-12-08,2023-12-11,3,3,0,Mobile App,Resolved,3
CMP01146,C00276,P001,Transaction Dispute,2024-05-03,2024-05-14,11,5,1,Online Banking,Resolved,3
CMP01147,C01788,P009,Fraud Report,2023-08-03,2023-08-04,1,1,0,Branch,Resolved,4
CMP01148,C01376,P004,Transaction Dispute,2024-10-02,2024-10-07,5,5,0,Online Banking,Escalated,5
CMP01149,C01774,P003,Fraud Report,2024-01-13,2024-01-14,1,1,0,Online Banking,Resolved,2
CMP01150,C00825,P007,Account Access,2024-01-30,2024-02-01,2,3,0,Online Banking,Escalated,4
CMP01151,C00790,P004,Card Blocked / Lost,2024-05-04,2024-05-05,1,2,0,ATM,Escalated,3
CMP01152,C01459,P002,Transaction Dispute,2023-10-26,2023-10-27,1,5,0,Call Centre,Resolved,2
CMP01153,C01680,P010,Fraud Report,2023-11-13,2023-11-14,1,1,0,Call Centre,Escalated,3
CMP01154,C00001,P004,Transaction Dispute,2023-11-22,2023-12-01,9,5,1,Online Banking,Resolved,5
CMP01155,C01726,P006,Card Blocked / Lost,2023-03-24,2023-03-26,2,2,0,Call Centre,Resolved,1
CMP01156,C01061,P003,Online Banking Issue,2024-08-26,2024-08-29,3,3,0,Online Banking,Escalated,3
CMP01157,C01873,P002,Loan Statement Error,2023-01-15,2023-01-27,12,7,1,Mobile App,Resolved,5
CMP01158,C01302,P010,Fraud Report,2023-03-07,2023-03-08,1,1,0,Call Centre,Resolved,5
CMP01159,C01079,P004,Card Blocked / Lost,2023-08-11,2023-08-23,12,2,1,Branch,Resolved,4
CMP01160,C01428,P002,Fraud Report,2023-05-15,2023-05-20,5,1,1,ATM,Resolved,5
CMP01161,C01984,P005,Fraud Report,2023-07-20,2023-07-21,1,1,0,ATM,Escalated,5
CMP01162,C00063,P005,Account Access,2024-05-16,2024-05-17,1,3,0,Mobile App,Resolved,3
CMP01163,C00127,P002,Loan Statement Error,2024-02-18,2024-02-22,4,7,0,Branch,Resolved,5
CMP01164,C01880,P006,Poor Service,2023-02-09,2023-02-13,4,10,0,Branch,Resolved,3
CMP01165,C00392,P010,Fraud Report,2024-01-07,2024-01-08,1,1,0,Branch,Escalated,4
CMP01166,C01006,P007,Loan Statement Error,2024-03-14,2024-03-16,2,7,0,Branch,Resolved,5
CMP01167,C00716,P004,Incorrect Charges,2023-05-25,2023-06-06,12,5,1,Mobile App,Escalated,4
CMP01168,C01330,P007,Loan Statement Error,2023-05-14,2023-05-21,7,7,0,Branch,Resolved,3
CMP01169,C00919,P006,Fraud Report,2024-10-03,2024-10-04,1,1,0,Online Banking,Pending,4
CMP01170,C01584,P008,Card Blocked / Lost,2023-11-04,2023-11-05,1,2,0,Branch,Escalated,5
CMP01171,C01375,P006,Loan Statement Error,2023-08-08,2023-08-15,7,7,0,Call Centre,Resolved,2
CMP01172,C01524,P007,Account Access,2024-06-21,2024-06-22,1,3,0,Branch,Resolved,5
CMP01173,C01115,P005,Transaction Dispute,2023-10-07,2023-10-18,11,5,1,Call Centre,Resolved,2
CMP01174,C01321,P003,Loan Statement Error,2024-08-23,2024-08-27,4,7,0,Call Centre,Pending,3
CMP01175,C01171,P008,Incorrect Charges,2024-02-13,2024-02-18,5,5,0,Branch,Resolved,3
CMP01176,C00892,P003,Loan Statement Error,2023-03-27,2023-04-02,6,7,0,Mobile App,Resolved,2
CMP01177,C00462,P005,Loan Statement Error,2024-07-20,2024-07-27,7,7,0,Call Centre,Resolved,4
CMP01178,C00737,P005,Account Access,2023-06-21,2023-06-24,3,3,0,Online Banking,Resolved,5
CMP01179,C01767,P008,Fraud Report,2024-12-11,2024-12-12,1,1,0,Call Centre,Resolved,1
CMP01180,C00081,P008,Account Access,2024-10-19,2024-10-20,1,3,0,Call Centre,Escalated,1
CMP01181,C01757,P005,Loan Statement Error,2023-07-13,2023-07-26,13,7,1,Mobile App,Resolved,4
CMP01182,C00293,P006,Account Access,2023-02-07,2023-02-12,5,3,1,Mobile App,Escalated,3
CMP01183,C00335,P001,Account Access,2024-09-15,2024-09-18,3,3,0,Online Banking,Pending,4
CMP01184,C00501,P008,Poor Service,2024-04-16,2024-04-17,1,10,0,Mobile App,Pending,3
CMP01185,C00574,P003,Fraud Report,2023-07-14,2023-07-15,1,1,0,Mobile App,Resolved,4
CMP01186,C01257,P009,Transaction Dispute,2024-03-11,2024-03-15,4,5,0,Mobile App,Escalated,4
CMP01187,C00440,P008,Loan Statement Error,2023-11-27,2023-12-10,13,7,1,Call Centre,Resolved,1
CMP01188,C01149,P004,Fraud Report,2024-02-12,2024-02-13,1,1,0,Online Banking,Resolved,4
CMP01189,C01598,P002,Online Banking Issue,2023-09-22,2023-09-25,3,3,0,Branch,Escalated,4
CMP01190,C01707,P002,Fraud Report,2024-02-28,2024-02-29,1,1,0,Mobile App,Resolved,3
CMP01191,C01889,P007,Loan Statement Error,2023-04-24,2023-04-27,3,7,0,Mobile App,Escalated,5
CMP01192,C01916,P009,Loan Statement Error,2023-07-05,2023-07-07,2,7,0,Call Centre,Resolved,5
CMP01193,C00869,P009,Account Access,2024-06-28,2024-07-01,3,3,0,Online Banking,Resolved,2
CMP01194,C01101,P003,Fraud Report,2024-10-04,2024-10-07,3,1,1,Branch,Resolved,3
CMP01195,C01006,P002,Online Banking Issue,2024-11-20,2024-11-23,3,3,0,ATM,Resolved,2
CMP01196,C00778,P004,Fraud Report,2024-04-01,2024-04-02,1,1,0,Branch,Resolved,2
CMP01197,C01808,P006,Fraud Report,2024-11-12,2024-11-23,11,1,1,Online Banking,Escalated,5
CMP01198,C00095,P002,Loan Statement Error,2023-03-26,2023-04-04,9,7,1,Online Banking,Resolved,4
CMP01199,C01871,P004,Fraud Report,2024-02-03,2024-02-04,1,1,0,Mobile App,Resolved,4
CMP01200,C00892,P009,Loan Statement Error,2024-09-30,2024-10-03,3,7,0,Mobile App,Escalated,5
